54858-3-1-2.wav,3,-528.345553,105.070255,-14.773114,23.860215,11.883111,9.130500,7.809726,11.635814,13.621109,13.675748,10.086632,9.738494,6.173307,5.024643,-1.178036,7.338984,3.593681,3.346812,2.156308,8.306253,6.472900,6.033021,-1.176652,2.189418,0.054044,1.271920,1.038863,3.794373,1.964220,2.755306,1.273833,2.501496,0.495747,0.352459,0.572509,2.048151,1.723385,2.513840,0.742109,0.712640,0.724533,0.717365,0.700383,0.682201,0.739166,0.844715,0.851629,0.820586,0.705153,0.648892,0.666775,0.718622,0.192741,0.077391,0.056873,0.054226,0.007630,0.003209,0.003247,0.001053,0.000882,0.001648,0.001058,0.000726,0.000663,0.000941,0.001118,0.000642,0.000596,0.001561,0.001795,0.002238,0.003170,0.011563,0.010243,0.014634,0.043955,0.137944,0.273678,0.247909,0.090421,0.037199,0.007876,0.005006,0.008162,0.006414,0.006855,0.005860,0.009366,0.004332,0.006669,0.004355,0.002892,0.002798,0.003552,0.002129,0.002618,0.001968,0.006927,0.007902,0.026594,0.069532,0.058090,0.044724,0.024491,0.020247,0.011849,0.004239,0.013291,0.005079,0.003888,0.003186,0.005790,0.016972,0.015345,0.014336,0.023486,0.012704,0.010502,0.010933,0.005421,0.001575,0.001008,0.001397,0.000751,0.000926,0.000691,0.001229,0.001156,0.000827,0.000590,0.000352,0.000542,0.000587,0.000879,0.000445,0.000641,0.000612,0.000697,0.000585,0.000408,0.000476,0.000271,0.000179,0.000151,0.000330,0.000657,0.000423,0.000264,0.000200,0.000192,0.000113,0.000219,0.000336,0.000206,0.000220,0.000110,0.000094,0.000157,0.000135,0.000081,0.000065,0.000106,0.000086,0.000067,0.000053,0.000069,0.000079,0.000079,0.000057,0.000093,0.000109,0.000135,0.000098,0.000091,0.000082,0.000068,0.000070,0.000028,0.000001,18.275597,12.323564,14.634118,14.572267,15.939160,16.711503,30.163319,-0.017181,0.029959,-0.036961,0.028817,0.017472,0.028618
9031-3-4-0.wav,3,-343.196352,-1.065802,-61.494306,24.480226,7.110672,25.879290,21.863090,8.047867,3.992927,14.032597,9.920820,10.915488,4.626602,10.849605,3.730249,12.956848,4.232324,8.449534,8.006283,7.475704,3.552682,8.774105,6.541246,8.379904,6.430717,10.172614,6.153629,8.684886,5.195321,9.223767,5.179988,6.568103,2.370763,8.740281,2.388266,2.205655,2.594263,4.218551,1.219577,0.646615,0.592677,0.685398,0.719078,0.673587,0.739292,0.657181,0.681358,0.756148,0.772817,0.702442,0.651649,0.643405,22.097672,0.016950,0.011453,0.006942,0.002374,0.000750,0.000318,0.000275,0.000454,0.000542,0.000683,0.000266,0.000107,0.000145,0.000270,0.000475,0.001098,0.000716,0.000340,0.000434,0.000275,0.000346,0.000766,0.001658,0.008276,0.006083,0.001609,0.000839,0.000746,0.001164,0.001683,0.001963,0.001985,0.003562,0.004586,0.012580,0.026253,0.035347,0.047178,0.099977,0.084794,0.185893,0.268540,0.505441,0.675747,0.563749,1.518763,2.144353,3.952127,2.282235,0.623079,0.993844,1.567900,0.710782,2.542662,3.199522,5.756401,3.985039,1.961821,0.613714,0.540743,0.658817,0.778554,1.389461,1.588281,0.230750,0.164001,0.217866,0.505425,1.056200,1.209302,0.521889,0.367708,0.539736,1.680720,2.543506,0.916268,0.917840,0.595922,0.566346,0.550600,0.858089,2.320313,4.778472,1.296171,1.026033,0.580568,0.314360,0.298981,0.718142,0.410965,0.202985,0.151127,0.205850,0.172210,0.181901,0.144580,0.066110,0.091026,0.056982,0.103166,0.087422,0.031593,0.025918,0.023884,0.023473,0.025931,0.015432,0.019071,0.010464,0.006153,0.007589,0.009044,0.011299,0.011695,0.015614,0.010144,0.008309,0.005222,0.003285,0.004538,0.005722,0.004244,0.002326,0.002072,0.002043,0.000626,0.000054,37.307386,12.578496,14.374644,17.572066,15.889930,18.281712,30.047371,-0.004701,0.029568,-0.011442,0.021343,-0.000370,0.022368
105415-2-0-8.wav,2,-232.830067,126.141772,-32.835876,2.714564,-3.939524,-4.929855,-15.358807,-8.908941,-11.492850,-4.322338,-13.335119,-3.631935,-7.722785,0.254389,-6.636748,-7.495507,-11.136892,-4.301932,-10.128645,-5.312705,-10.303866,-4.173885,-11.422388,-2.313275,-6.107528,-3.475468,-10.543013,-4.106736,-8.785992,-1.204799,-5.208674,-3.425064,-9.601413,-5.284678,-8.150218,-1.450119,-4.350382,-1.037786,-5.416496,-0.875830,0.671498,0.686430,0.660218,0.568798,0.561077,0.619359,0.562017,0.573643,0.592688,0.640153,0.655822,0.660147,0.001198,0.008889,0.170983,0.711471,0.845931,0.760936,0.658539,0.401572,0.324768,0.406457,0.415208,0.426649,0.480790,0.505666,0.481447,0.686531,0.717507,0.876383,0.962885,1.372907,1.592268,1.298742,0.696129,0.510427,0.349350,0.899863,1.236826,0.237620,0.191687,0.202545,0.112252,0.091636,0.100032,0.249512,0.371000,0.206367,0.143598,0.149219,0.126611,0.194036,0.127811,0.165457,0.252523,0.258491,0.397929,0.302629,0.055553,0.038635,0.055770,0.195176,0.284429,0.206878,0.200151,0.146757,0.177033,0.277843,0.478160,0.159588,0.167275,0.122110,0.152938,0.165097,0.270737,0.311334,0.161677,0.080322,0.062475,0.046528,0.033803,0.027822,0.019754,0.016741,0.022379,0.016535,0.015065,0.014865,0.013937,0.012054,0.010891,0.004983,0.005124,0.006181,0.004485,0.004631,0.003541,0.003956,0.004762,0.003394,0.003314,0.003220,0.002367,0.002148,0.002339,0.002177,0.002246,0.002112,0.001121,0.000764,0.000721,0.000669,0.000626,0.000520,0.000404,0.000406,0.000430,0.000373,0.000361,0.000327,0.000302,0.000429,0.000392,0.000307,0.000348,0.000336,0.000306,0.000400,0.000270,0.000167,0.000220,0.000227,0.000210,0.000196,0.000182,0.000178,0.000196,0.000137,0.000046,0.000004,28.495929,11.491506,16.466305,15.926366,19.385580,17.894550,31.236878,-0.001704,0.000966,-0.023090,-0.017605,-0.005352,-0.000365
72579-3-0-4.wav,3,-358.702616,61.686061,-13.772149,-19.410260,-0.434080,13.441063,0.689790,-2.612797,8.791898,8.888808,6.222423,9.262763,11.692805,12.499219,6.169078,5.079173,4.744315,2.923587,-0.147629,3.296794,2.695474,3.279288,2.587792,4.832218,2.456786,2.337788,-1.183295,1.294437,0.707365,3.110707,1.613270,-0.037169,0.244642,1.922595,1.134301,0.985292,-0.248752,-0.952829,-0.891395,1.080003,0.735772,0.746967,0.772122,0.781467,0.683369,0.646694,0.704106,0.652918,0.632906,0.695130,0.737045,0.767792,0.360006,0.210740,0.075804,0.033972,0.036145,0.034186,0.060987,0.069902,0.043015,0.064466,0.085344,0.138378,0.280067,0.808130,3.403341,3.677861,2.839439,7.184123,12.393899,14.658828,11.564358,12.380373,33.109968,29.475614,48.178868,53.709930,12.351528,3.542584,6.684237,4.148366,4.267222,7.371756,8.078542,10.636016,15.410757,12.419866,22.515975,10.853222,4.731449,2.872483,3.072104,4.008966,5.984969,8.321221,8.917328,17.717776,10.053427,9.954926,6.228653,4.601705,11.121538,25.715155,18.505264,12.992016,7.279091,6.806649,3.741207,3.477442,2.544633,2.662747,2.741452,3.139896,3.507102,3.697511,3.050612,1.639678,0.918951,0.401101,0.472770,0.174411,0.202042,0.101375,0.058161,0.068248,0.036956,0.055598,0.046232,0.045449,0.079534,0.124369,0.090720,0.051461,0.067315,0.071762,0.073675,0.069869,0.053256,0.056963,0.049599,0.078806,0.072224,0.052395,0.047944,0.052164,0.061335,0.068577,0.047540,0.058284,0.037450,0.027564,0.031517,0.026879,0.020617,0.019804,0.020182,0.013367,0.011848,0.009250,0.009369,0.009212,0.008316,0.008725,0.008829,0.009526,0.006684,0.003635,0.003044,0.003300,0.004699,0.006689,0.010117,0.007946,0.012994,0.014844,0.010617,0.010540,0.004057,0.000185,16.585779,12.485658,15.642417,15.027296,20.151589,15.499275,30.842557,0.010345,0.018998,0.032037,0.013408,0.008734,0.008203
72579-3-0-0.wav,3,-283.348248,96.645845,-26.415670,-36.519392,-10.698595,13.648526,-5.421399,-11.982118,0.057319,2.963745,0.895675,7.844882,12.616591,12.827617,5.356474,6.008577,5.920197,6.846450,5.569007,6.622547,2.534538,3.174841,0.728087,5.986413,2.454047,3.359764,-0.595715,-0.252706,-1.383526,4.001430,2.025478,0.840561,-0.429603,1.819017,1.918960,1.901892,-0.127820,0.788881,-1.072488,0.342790,0.646279,0.737209,0.771091,0.688512,0.598411,0.620685,0.665154,0.598450,0.571344,0.624011,0.638671,0.622237,0.733897,0.251065,0.190133,0.207347,0.317810,0.343664,0.298590,0.295697,0.245463,0.369662,0.609553,1.037030,1.863297,5.498004,8.957399,7.366962,11.244743,27.449672,30.166702,18.121357,13.029645,26.368337,44.013551,41.660967,22.355760,15.317041,11.290931,27.184844,32.795451,20.893131,14.764083,8.331582,10.228654,31.732323,15.411546,9.295670,8.992920,21.227769,12.931318,15.040608,25.161476,39.478017,48.844620,50.863449,40.964005,49.460584,51.919195,25.703376,20.256209,14.027038,33.187632,20.466035,15.932511,15.493781,6.158955,6.369838,7.704655,4.546584,3.686586,5.938832,11.339228,7.289444,3.312312,4.081943,3.558550,1.154636,0.810599,0.777160,0.460822,0.314339,0.315666,0.214890,0.175065,0.437354,0.402318,0.177219,0.152335,0.103700,0.150608,0.163164,0.188285,0.138694,0.117263,0.121118,0.131284,0.184105,0.148953,0.144525,0.109938,0.156939,0.136580,0.102888,0.109276,0.120343,0.159527,0.080167,0.069102,0.097257,0.074603,0.057568,0.045852,0.039446,0.049924,0.058172,0.036529,0.026245,0.027273,0.026189,0.028921,0.019871,0.021544,0.020492,0.022844,0.016275,0.015653,0.012096,0.008904,0.011793,0.012151,0.020773,0.030986,0.023110,0.018028,0.023189,0.028570,0.015633,0.004833,0.000284,16.680034,13.394315,15.959683,16.337609,22.028571,15.783788,31.372142,-0.012781,0.016887,-0.022568,0.025016,0.019279,0.016224
31840-3-0-0.wav,3,-211.254093,58.101144,-90.064395,-18.990448,-65.066399,1.136169,-19.080876,8.402183,5.450751,13.072285,6.244405,9.603664,11.232524,-4.113045,-2.103670,-1.316548,6.027689,8.437240,5.685961,11.730732,8.068123,10.860260,0.324748,6.644530,2.935915,4.021849,1.181080,4.893618,5.774201,6.680905,5.681018,6.383916,4.107846,5.985663,3.007876,5.793612,3.677780,6.826720,4.136706,6.574289,0.664086,0.650337,0.640698,0.673627,0.753595,0.833628,0.688520,0.653484,0.623730,0.644441,0.661380,0.695951,2.586321,0.000729,0.000349,0.000401,0.000419,0.001023,0.001347,0.001538,0.002337,0.003718,0.006462,0.010377,0.021028,0.031313,0.056983,0.070528,0.108166,0.118782,0.125312,0.171521,0.219038,0.581192,0.934667,1.494162,3.646742,5.097491,11.476333,15.046403,7.309349,7.774554,7.174506,6.210387,3.574690,2.951385,3.395680,2.237552,1.837320,2.065158,1.652585,2.095500,2.011009,4.284832,3.683691,2.893671,4.138246,4.416878,5.458207,2.596869,1.982403,2.273483,2.009893,1.760197,1.141338,0.879520,0.955307,0.794598,0.487632,0.415866,0.372826,0.455715,0.735156,0.800352,1.093655,1.310588,1.185682,1.051339,0.697324,0.571102,0.573874,0.480977,0.263959,0.211783,0.241909,0.258698,0.216063,0.182284,0.239081,0.190242,0.179622,0.180404,0.265371,0.267143,0.206241,0.260378,0.211396,0.276229,0.328720,0.231813,0.274496,0.251647,0.183721,0.187044,0.180455,0.146563,0.129023,0.116988,0.131864,0.122989,0.080239,0.064199,0.075960,0.066574,0.062253,0.054812,0.053625,0.043136,0.049421,0.050892,0.054428,0.040903,0.033567,0.028079,0.020737,0.016601,0.014713,0.012267,0.012797,0.011671,0.008978,0.008063,0.006731,0.006448,0.007249,0.006443,0.003994,0.003112,0.000952,0.000078,34.438017,12.125058,20.580469,15.427909,16.807386,15.314482,36.802709,-0.007621,-0.007158,-0.038702,-0.043043,-0.013215,0.006276
72579-3-0-3.wav,3,-462.548979,45.816372,8.193110,2.938897,10.256193,17.231598,10.560119,8.115652,11.891317,10.596115,8.416337,7.597517,6.531928,7.990664,5.762012,8.392005,5.390371,5.271132,3.365338,3.395670,3.295530,1.950282,2.092205,3.212638,1.838995,3.256283,0.311179,1.936223,1.256434,1.177677,0.392506,0.918287,0.165290,0.547418,-0.087694,-0.763914,-0.492540,-0.791855,-0.612749,0.798307,0.842647,0.819673,0.768878,0.816000,0.767815,0.730693,0.766283,0.741448,0.778925,0.790085,0.812756,0.837617,0.268938,0.105258,0.043882,0.018633,0.014572,0.010003,0.009106,0.010992,0.013782,0.022796,0.012066,0.075509,0.152121,0.558475,3.216948,3.316424,2.240955,6.110563,8.095134,11.672302,7.685367,0.942359,1.264733,1.464447,1.026728,4.225808,2.421821,0.342047,0.290178,1.177675,2.847509,4.799646,5.168050,3.734212,1.338231,0.448379,1.169605,2.190994,1.546571,1.341214,1.737648,2.571877,2.624777,0.917717,1.082318,1.980709,2.055372,4.190277,2.433957,1.445112,3.842187,17.591190,7.838456,4.479590,1.714587,0.603312,0.748094,1.090587,0.760287,1.282710,0.961466,0.791924,1.208898,0.778259,0.300984,0.333497,0.252556,0.077435,0.067302,0.024045,0.068578,0.051926,0.017946,0.025080,0.006211,0.012055,0.020230,0.014699,0.025051,0.038594,0.015031,0.013837,0.023713,0.032883,0.038645,0.026208,0.009715,0.012935,0.024828,0.038770,0.031753,0.009528,0.014153,0.015416,0.012025,0.010261,0.008438,0.009500,0.012126,0.013565,0.009388,0.007093,0.007097,0.004790,0.006917,0.003417,0.002643,0.002505,0.001954,0.002101,0.002370,0.003063,0.002101,0.001878,0.002216,0.000969,0.000582,0.000867,0.001226,0.001355,0.001896,0.001920,0.002955,0.002576,0.002546,0.002206,0.000740,0.000037,16.943207,12.030639,12.857264,13.872771,17.102088,15.191934,31.480646,-0.010811,0.007972,0.018544,0.005078,0.002330,0.020376
9031-3-2-0.wav,3,-374.762341,8.522740,-43.501090,30.453210,16.937269,28.959308,14.983476,7.114056,6.468802,18.016854,12.019579,16.828527,1.077980,3.980837,5.509590,14.895747,2.575429,6.704364,2.753445,5.619343,5.218988,9.575416,3.288446,9.091237,4.507045,8.061743,6.097108,9.539694,4.660361,6.342944,2.607812,7.806712,3.762003,6.290110,-0.677564,2.252377,3.555698,3.360445,2.223873,5.970150,0.800201,0.761013,0.758244,0.803780,0.837258,0.807328,0.761939,0.754112,0.742365,0.764265,0.779587,0.752264,22.262276,0.095621,0.065072,0.037442,0.035840,0.017536,0.009732,0.004365,0.002187,0.001356,0.001062,0.000583,0.000347,0.000295,0.000239,0.000291,0.000326,0.000541,0.000683,0.001013,0.000925,0.000543,0.000390,0.000711,0.002378,0.002384,0.002080,0.001810,0.001774,0.001993,0.001751,0.001312,0.002300,0.002151,0.001779,0.003594,0.003468,0.002510,0.002897,0.006926,0.007744,0.008326,0.008570,0.017724,0.038470,0.062181,0.230567,0.502635,1.281792,1.420817,2.351335,2.372540,1.706059,2.014132,1.879095,2.132071,1.216870,0.711616,0.362192,0.283366,0.331633,0.250292,0.243096,0.537587,0.834906,1.535100,1.635130,0.676991,0.337738,0.373580,0.600372,0.676863,0.459191,0.245386,0.148287,0.377703,0.788787,0.852880,0.549033,0.455588,0.268585,0.254207,0.186761,0.367278,0.679047,0.828160,0.678317,0.540629,0.590710,0.355271,0.245966,0.223551,0.260392,0.203590,0.134609,0.107958,0.072464,0.056131,0.058370,0.057820,0.056491,0.037212,0.023286,0.026893,0.021952,0.026983,0.022111,0.023114,0.021354,0.015823,0.012621,0.012264,0.011570,0.011593,0.014466,0.012227,0.010019,0.011557,0.008263,0.005729,0.006849,0.004918,0.003225,0.002311,0.001853,0.001206,0.000330,0.000029,34.459747,11.554532,13.681694,18.022233,15.519950,17.089387,30.802540,-0.015944,0.040450,-0.060369,0.043212,0.018207,0.022522
101415-3-0-3.wav,3,-366.481520,126.422578,31.163594,-23.381607,-13.181771,0.687724,-27.088225,-19.205274,-22.206635,-9.942830,2.060624,-5.353955,5.156106,-2.576449,-7.951748,-6.006899,-3.279311,5.513999,-5.022950,-2.519932,0.117053,-1.150308,-3.057901,-4.948147,0.152057,-0.960503,-5.995281,0.174929,-2.179649,1.039986,-4.293449,-1.485459,-3.843272,2.044324,-0.732439,-1.264237,-2.152731,1.167811,-3.082295,-4.670450,0.545268,0.643016,0.718619,0.659777,0.598369,0.554137,0.596048,0.585435,0.547469,0.563882,0.592993,0.565332,0.000213,0.003329,0.010436,0.022747,0.014896,0.043337,0.111887,0.296660,0.610821,0.800146,0.757400,1.047130,1.271098,4.042345,8.230289,20.209643,60.910629,88.651016,55.120620,36.238418,24.142419,7.665818,6.006358,2.731106,2.943660,3.292112,2.120346,1.777412,1.786491,1.551214,2.669888,1.389251,2.002418,1.532407,0.697128,0.468364,0.755234,0.921679,0.509473,0.483074,0.460572,0.921526,0.252484,0.116543,0.191502,0.601677,0.522932,0.496264,0.621737,0.431122,0.447466,0.297058,0.191242,0.168318,0.346639,0.260093,0.104757,0.039402,0.010841,0.012884,0.012944,0.012130,0.008271,0.010060,0.008449,0.011784,0.009342,0.005454,0.002937,0.003092,0.001370,0.000501,0.000417,0.000292,0.000496,0.001282,0.001101,0.000503,0.000118,0.000075,0.000050,0.000193,0.000306,0.000147,0.000097,0.000039,0.000018,0.000015,0.000044,0.000086,0.000057,0.000057,0.000049,0.000086,0.000058,0.000349,0.000245,0.000054,0.000127,0.000081,0.000138,0.000874,0.001014,0.001698,0.003386,0.002893,0.001861,0.001541,0.001500,0.000642,0.000265,0.000129,0.000061,0.000074,0.000148,0.000292,0.000162,0.000073,0.000050,0.000027,0.000032,0.000091,0.000147,0.000113,0.000099,0.000068,0.000032,0.000002,20.757100,13.824967,16.403620,17.036230,22.668169,20.633072,32.161843,-0.008248,-0.008270,-0.037245,-0.038484,-0.005312,0.005944
94868-1-1-0.wav,1,-250.931617,-53.513559,-11.740721,27.808702,-22.513451,-42.342937,-6.746165,-4.168667,-34.505145,-11.671158,-5.774779,-4.413994,-27.862505,8.150086,1.837637,31.354728,33.407420,28.915831,4.137093,-9.206923,-26.786803,-6.560392,-5.034175,6.968998,-6.153190,-15.787265,-6.724917,0.139596,-6.839772,-1.901811,5.272665,32.098547,22.262089,8.489216,-3.733419,2.410238,-18.911553,-4.324483,13.505994,7.723952,0.219296,0.250309,0.320920,0.410909,0.584312,0.331004,0.481600,0.766620,0.538763,0.979578,0.387866,0.280215,0.000683,0.000619,0.000729,0.000669,0.000578,0.000569,0.000537,0.001314,0.001515,0.000323,0.000355,0.001379,0.004433,0.012125,0.190741,7.734429,14.176190,0.876719,0.030070,0.024264,0.006503,0.001544,0.001076,0.001027,0.002530,0.001804,0.000781,0.000540,0.001236,0.002805,0.009407,0.186991,11.836131,7.669676,0.017528,0.000362,0.000223,0.000269,0.000595,0.000490,0.000466,0.000572,0.000826,0.001770,0.001824,0.008908,0.028448,0.251659,0.166602,0.001049,0.000547,0.000407,0.000575,0.002562,0.001730,0.002943,0.002602,0.002384,0.020927,0.006259,0.000636,0.000329,0.000584,0.000691,0.002619,0.009234,0.077053,0.123569,0.008421,0.007515,0.012240,0.025923,0.097919,5.600417,4.588665,0.214385,0.354693,0.073987,0.050790,33.872552,12.346551,0.033513,0.086428,0.113348,1.361035,0.614940,0.015229,0.061710,0.266659,0.329464,0.004177,0.005345,0.105516,0.242142,0.004676,0.013218,4.163642,1.472113,0.004405,0.108948,0.120416,0.001607,0.303642,0.358936,0.000733,0.011033,0.004788,0.083791,0.800252,0.003567,0.032369,0.017712,0.013806,0.020039,0.091641,0.272663,0.074628,0.314461,0.041400,0.112606,0.126935,0.153840,0.052892,0.024368,0.047755,0.010217,0.011459,0.000101,11.580032,16.527882,30.263581,29.634384,32.362641,29.486241,40.495641,0.066551,-0.017341,-0.106144,0.018231,0.039603,0.045493
